Date,Open,High,Low,Close,Adj Close,Volume
2019-06-23,10855.990234,11100.919922,10555.709961,11035.740234,11035.740234,565444720
2019-06-24,11035.740234,11778.219727,10992.370117,11740.339844,11740.339844,953962631
2019-06-25,11740.339844,13826.759766,11679.099609,12913.280273,12913.280273,2685872365
2019-06-26,12913.280273,13314.049805,10335.339844,11154.089844,11154.089844,2345027203
2019-06-27,11154.089844,12433.000000,10772.750000,12355.059570,12355.059570,1408438810
2019-06-28,12355.059570,12362.900391,11352.269531,11884.099609,11884.099609,968516834
2019-06-29,11884.099609,12200.019531,10677.830078,10769.049805,10769.049805,917158052
2019-06-30,10769.049805,11207.000000,10006.429688,10591.870117,10591.870117,1225129699
2019-07-01,10591.870117,10927.599609,9678.099609,10844.129883,10844.129883,1239524970
2019-07-02,10844.129883,12009.589844,10841.910156,11981.610352,11981.610352,1313585829
2019-07-03,11981.610352,12055.110352,11067.679688,11156.519531,11156.519531,831236841
2019-07-04,11156.519531,11435.379883,10787.940430,10993.250000,10993.250000,734424868
2019-07-05,10993.250000,11709.269531,10985.400391,11248.940430,11248.940430,549769169
2019-07-06,11248.940430,11605.429688,11109.419922,11474.280273,11474.280273,418161890
2019-07-07,11474.280273,12386.280273,11339.019531,12296.160156,12296.160156,762033323
2019-07-08,12296.160156,12808.059570,12117.309570,12567.019531,12567.019531,993891866
2019-07-09,12567.019531,13183.730469,11569.940430,12099.120117,12099.120117,1554955347
2019-07-10,12099.120117,12099.910156,11002.389648,11343.120117,11343.120117,1185222449
2019-07-11,11343.120117,11931.910156,11096.610352,11797.370117,11797.370117,647690095
2019-07-12,11797.370117,11835.870117,10827.530273,11363.969727,11363.969727,668325183
2019-07-13,11363.969727,11447.919922,10118.849609,10204.410156,10204.410156,814667763
2019-07-14,10204.410156,11070.179688,9877.019531,10850.259766,10850.259766,965178341
2019-07-15,10850.259766,11025.759766,9366.820313,9423.440430,9423.440430,1140137759
2019-07-16,9423.440430,9982.240234,9086.509766,9696.150391,9696.150391,965256823
2019-07-17,9696.150391,10776.540039,9292.610352,10701.549805,10701.549805,1027871649
2019-07-19,10638.330078,10757.410156,10135.160156,10432.410156,10432.410156,554985856
